"","listings1$id","host_response_time","host_neighbourhood","zipcode","host_is_superhost","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","is_location_exact","property_type","room_type","bed_type","calendar_updated","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","reviews_per_month","days_btwn_host_review","days_since_last_review","days_since_1st_review","host_response_rate","host_acceptance_rate","host_listings_count","accommodates","bathrooms","bedrooms","beds","price","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","calculated_host_listings_count","count_host_verf","count_amen","days_host_since","weekly_price","monthly_price","security_deposit","cleaning_fee"
"3403",12592696,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Private room","Real Bed","3 months ago","f","flexible","f","f",100,10,10,10,10,10,10,0.34,373,111,111,1,0.94,1,1,1,1,1,90,1,1,1,1125,0,0,0,0,1,1,3,10,484,NA,NA,NA,NA
"3404",14916248,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'google', 'linkedin', 'amex', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","yesterday","t","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.98,2,2,1,1,1,125,1,32,1,1125,18,46,75,350,0,2,7,15,292,NA,NA,NA,20
"3405",13295386,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'jumio', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","5 weeks ago","f","moderate","f","f",94,10,10,10,10,10,9,0.45,2074,90,90,1,1,1,2,1,1,1,62,1,2,1,1125,0,0,0,0,1,1,5,11,2164,NA,NA,NA,10
"3406",4598026,"within a few hours","Allston-Brighton","2134","t","['email', 'phone', 'manual_online', 'reviews', 'manual_offline']","t","t","Allston","t","Apartment","Shared room","Real Bed","today","f","strict","f","f",95,10,9,10,10,10,10,0.93,668,28,634,1,0.88,1,1,1,1,1,47,1,1,3,1125,0,0,0,216,19,1,3,14,1302,310,1000,NA,10
"3407",4351970,"within a day","NA","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","f","Apartment","Private room","Real Bed","6 weeks ago","f","strict","f","f",80,9,9,9,9,8,8,0.17,778,356,370,1,1,1,2,1,1,1,99,1,13,2,45,26,56,86,361,2,1,4,10,1148,675,1975,NA,NA
"3408",14231514,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","a week ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.67,14,1,1.5,1,1,60,1,1,1,1125,30,60,90,365,0,9,4,9,548,NA,NA,NA,50
"3409",11528125,"NA","Allston-Brighton","2215","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Private room","Real Bed","6 months ago","f","flexible","f","f",100,10,10,10,10,10,10,0.17,843,204,204,1,0.94,2,2,1,1,1,50,1,1,3,1125,0,0,0,0,1,2,3,12,1047,NA,NA,NA,NA
"3410",7797744,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","f","House","Private room","Real Bed","a week ago","t","flexible","f","f",96,10,9,10,9,9,10,2.26,631,29,156,1,1,8,1,1,1,1,45,0,1,1,1125,0,0,0,218,10,8,5,7,787,300,1200,100,25
"3411",9496337,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","5 weeks ago","f","strict","f","f",90,10,9,9,9,9,10,1.21,674,88,270,1,1,1,3,1,1,2,70,1,7,4,1125,0,0,6,33,10,1,4,13,944,NA,NA,500,15
"3412",4294835,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","6 weeks ago","f","strict","f","f",90,9,9,9,10,9,9,1.88,384,112,711,0.95,0.99,6,2,2,1,1,60,1,17,1,1125,0,0,0,4,43,6,4,13,1095,250,1100,NA,10
"3413",14655187,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","a week ago","f","moderate","f","f",100,10,10,10,10,10,10,1,652,34,34,1,1,2,2,1,1,1,59,1,13,2,1125,0,4,34,34,1,1,4,10,686,NA,NA,NA,12
"3414",5824015,"NA","Allston-Brighton","2134","f","['email']","t","f","Allston","t","Apartment","Private room","Real Bed","5 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,2,1,1,1,50,1,1,1,1125,0,0,0,0,0,1,1,11,552,NA,NA,NA,NA
"3415",13822146,"within a day","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.9,0.56,1,2,1,0,1,95,1,1,1,1125,0,4,5,5,0,1,4,10,396,NA,NA,200,30
"3416",13236820,"within an hour","Allston-Brighton","2134","t","['email', 'phone', 'reviews', 'kba']","t","t","Allston","f","Apartment","Private room","Real Bed","today","f","strict","f","f",100,10,10,10,10,9,10,1.71,549,31,93,0.92,0.91,2,2,1,1,1,59,1,2,1,7,7,21,37,138,4,2,4,7,642,450,1700,200,30
"3417",10706413,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","5 days ago","f","strict","f","f",91,10,9,10,10,10,9,3.51,196,26,117,1,0.98,3,2,1,1,1,80,1,2,1,1125,2,2,2,2,11,3,4,12,313,350,NA,NA,20
"3418",13685207,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",93,9,9,9,10,10,10,3,906,44,54,0.71,0.98,363,6,2,3,3,169,1,1,3,1125,0,0,0,0,3,58,4,15,960,NA,NA,400,95
"3419",5661246,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio', 'kba']","t","t","Allston","t","House","Entire home/apt","Real Bed","2 weeks ago","f","moderate","f","f",91,9,9,10,10,9,9,2.13,430,47,531,1,0.96,1,2,1,0,1,120,1,17,1,1125,24,52,81,356,36,1,5,8,961,NA,NA,400,25
"3420",7479725,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","House","Private room","Real Bed","4 months ago","f","moderate","f","f",95,9,9,9,9,9,9,0.8,379,308,436,1,0.94,4,2,2,1,1,40,2,32,5,1125,0,0,0,20,11,4,3,12,815,300,NA,NA,10
"3421",11896394,"within an hour","NA","2134","f","['email', 'phone', 'reviews']","t","f","Allston","f","Apartment","Entire home/apt","Real Bed","4 days ago","f","strict","f","f",88,9,9,9,9,10,9,2.5,797,29,131,1,0.93,1,2,1,1,2,105,2,1,1,1125,0,12,14,262,9,1,3,11,928,600,NA,100,50
"3422",14756029,"within an hour","Allston-Brighton","2134","f","['email', 'phone']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","yesterday","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,3,1,0,1,79,2,46,1,3,3,9,39,39,0,1,2,14,450,NA,NA,NA,20
"3423",11036835,"NA","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","7 months ago","f","flexible","f","f",100,10,10,10,10,10,10,0.14,362,231,231,1,0.94,1,1,1,1,1,90,1,1,1,1125,0,0,0,0,1,1,5,12,593,NA,NA,NA,NA
"3424",13002808,"within a day","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","3 weeks ago","f","flexible","f","f",93,10,10,10,10,10,9,3.61,36,54,131,0.7,0.89,1,2,1,1,1,72,1,1,1,14,0,2,32,32,13,1,5,12,167,NA,NA,100,30
"3425",13443430,"within an hour","Allston-Brighton","2134","f","['phone', 'facebook']","t","f","Allston","t","Apartment","Private room","Real Bed","3 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0,1,1,1,1,1,32,1,1,1,1,0,0,0,0,0,1,2,12,114,NA,NA,NA,NA
"3426",13656292,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,6,2,3,3,199,3,2,3,1125,0,0,0,0,0,58,4,13,960,NA,NA,400,95
"3427",4710583,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","House","Private room","Real Bed","7 months ago","f","flexible","f","f",100,9,8,10,10,10,10,0.17,431,353,384,1,0.94,4,2,2,1,1,45,1,1,4,1125,0,0,0,0,2,4,3,11,815,NA,NA,NA,NA
"3428",12755021,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Entire home/apt","Real Bed","4 months ago","f","flexible","f","f",80,10,8,10,10,10,8,0.24,907,146,146,1,0.94,1,3,1,1,2,65,1,1,1,1125,0,0,0,0,1,1,4,6,1053,NA,NA,NA,NA
"3429",13017064,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Condominium","Entire home/apt","Real Bed","today","t","strict","f","f",80,10,8,8,10,10,8,0.73,896,64,64,0.71,0.98,363,4,2,2,2,179,2,2,3,1125,0,0,0,0,1,58,4,18,960,NA,NA,400,95
"3430",12620315,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","4 months ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,2,1,1,1,60,1,1,2,1125,0,0,0,0,0,1,4,10,506,NA,NA,NA,100
"3431",13345701,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","6 days ago","t","flexible","f","f",88,10,10,10,9,9,9,5.37,669,37,118,1,1,8,2,2,1,1,80,1,1,1,1125,1,24,54,329,17,8,5,13,787,425,1800,100,35
"3432",5858133,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","House","Private room","Futon","17 months ago","f","flexible","f","f",100,6,10,10,10,10,10,0.06,946,541,541,1,0.94,1,2,1,1,1,120,1,1,1,1125,0,0,0,0,1,1,3,8,1487,NA,NA,NA,NA
"3433",14443295,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","a week ago","f","flexible","f","f",100,10,10,10,10,10,10,2,3,35,50,1,0.88,1,2,1,1,1,75,1,2,1,1125,0,0,0,0,2,1,3,9,53,NA,NA,NA,25
"3434",7395978,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","13 months ago","t","flexible","f","f",90,10,9,10,10,10,10,0.22,224,406,440,1,0.94,1,2,1,1,1,100,1,1,3,7,0,0,0,0,3,1,4,10,664,NA,NA,NA,10
"3435",9834617,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","4 weeks ago","f","strict","f","f",100,10,10,10,10,9,10,0.22,8,166,292,1,0.63,9,1,1.5,1,1,45,1,1,1,1125,0,0,0,248,2,5,4,12,300,NA,NA,NA,50
"3436",12262803,"NA","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Futon","5 months ago","f","moderate","f","f",100,10,10,10,10,10,10,0.21,375,169,169,1,0.94,1,2,1,1,1,125,1,17,3,19,0,0,0,0,1,1,4,13,544,NA,NA,NA,NA
"3437",9058863,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","House","Private room","Real Bed","6 weeks ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.33,6,1,1.5,1,1,50,1,1,1,1125,30,60,90,365,0,4,3,10,480,420,1100,NA,50
"3438",7527677,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","a week ago","f","strict","f","f",40,4,8,9,6,9,3,0.16,114,379,406,1,1,5,1,1,1,1,98,1,38,7,28,0,0,7,7,2,5,4,10,520,NA,NA,NA,80
"3439",9110708,"NA","NA","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","f","Apartment","Entire home/apt","Real Bed","5 months ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,3,1,1,2,109,1,1,7,1125,0,0,0,0,0,1,5,11,524,NA,NA,NA,NA
"3440",8758450,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","3 days ago","f","moderate","f","f",100,10,10,10,10,10,9,0.42,194,47,167,1,0.67,2,2,1,1,1,85,1,17,1,42,0,15,18,18,2,1,4,16,361,350,1100,100,25
"3441",14572515,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Private room","Real Bed","2 weeks ago","t","flexible","f","f",95,10,9,10,10,10,9,4,220,34,42,1,1,1,1,1,1,1,50,1,1,1,4,0,0,0,0,4,1,3,8,262,NA,NA,NA,NA
"3442",9593141,"NA","Allston-Brighton","2134","f","['email', 'phone']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","10 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,4,1,2,2,125,1,1,3,1125,0,0,0,0,0,1,2,10,314,NA,NA,NA,NA
"3443",14484865,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","3 weeks ago","f","flexible","f","f",94,10,10,10,10,10,9,1,518,48,48,1,1,2,2,1,1,1,110,1,1,1,1125,29,59,89,364,1,2,4,12,566,NA,NA,NA,NA
"3444",9969226,"NA","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","9 months ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,4,1,1,1,79,1,1,1,1125,0,0,0,0,0,1,5,6,2163,NA,NA,NA,40
"3445",5593939,"within a day","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","6 weeks ago","f","strict","f","f",96,10,9,10,9,10,10,3.81,437,67,559,0.8,0.88,1,4,1,1,2,100,1,17,1,1125,0,0,0,248,68,1,4,10,996,1000,4000,NA,NA
"3446",12540640,"within a day","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Shared room","Pull-out Sofa","4 days ago","f","flexible","f","f",95,10,10,10,10,8,9,3.16,1161,42,61,1,0.58,1,2,1,1,1,58,1,1,1,5,1,16,46,46,4,1,4,9,1222,NA,NA,NA,5
"3447",13327034,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","6 days ago","t","flexible","f","f",91,10,10,10,9,9,9,4.15,670,38,117,1,1,8,2,2,1,1,80,2,1,1,1125,0,0,0,257,13,8,5,14,787,425,1800,100,35
"3448",14473911,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,4,2,2,2,259,1,1,3,1125,15,38,68,114,0,58,4,17,960,NA,NA,400,95
"3449",72811,"within a day","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","2 months ago","f","strict","t","t",91,9,8,9,9,9,9,1.84,36,44,2029,0.84,0.74,1,2,0,1,2,62,1,7,2,14,23,50,80,355,123,1,4,4,2065,375,NA,NA,NA
"3450",5889190,"within an hour","Allston-Brighton","2134","t","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","3 weeks ago","f","moderate","f","f",98,10,10,10,10,10,10,4.87,902,83,516,1,1,1,2,1,1,1,95,2,20,1,1125,0,0,0,14,80,1,5,11,1418,740,2500,100,15
"3451",9854083,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","2 weeks ago","f","strict","f","f",80,10,6,10,10,10,8,0.23,147,153,153,1,0.63,9,1,1.5,1,1,20,1,1,1,364,30,60,90,365,1,5,4,11,300,NA,NA,NA,50
"3452",6823017,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","House","Private room","Real Bed","a week ago","t","flexible","f","f",93,10,9,10,9,9,9,3.42,457,42,330,1,1,8,2,2,1,1,70,0,1,1,1125,3,23,53,328,35,8,5,10,787,395,1600,100,35
"3453",13998602,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","strict","f","f",70,8,10,6,6,8,7,1.96,179,45,69,0.95,0.76,2,4,1,1,2,125,1,17,1,1125,7,34,64,154,3,1,3,10,248,NA,NA,NA,NA
"3454",9541666,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","f","strict","f","f",100,10,10,10,10,10,10,0.12,150,270,270,1,1,1,2,1,1,1,150,1,1,2,10,0,0,0,0,1,1,3,13,420,NA,NA,NA,NA
"3455",7575576,"a few days or more","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Pull-out Sofa","5 days ago","f","flexible","f","f",75,9,10,10,10,10,8,0.32,1104,379,398,0.33,1,1,2,1,0,1,150,1,1,1,1125,8,8,8,8,4,1,4,10,1502,750,2700,NA,15
"3456",5085125,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","today","t","strict","f","f",90,9,9,10,10,9,9,6.1,695,32,618,1,0.99,3,2,1,1,1,70,2,13,1,10,7,16,16,16,121,3,5,15,1313,450,1650,100,20
"3457",12253499,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews']","t","f","Allston","t","Apartment","Entire home/apt","Futon","6 days ago","f","flexible","f","f",93,9,10,10,10,9,9,1.25,12,36,167,1,0.9,1,1,1,0,1,95,1,1,1,1125,10,37,67,67,6,1,3,7,179,NA,NA,NA,NA
"3458",13684464,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",95,9,10,10,10,9,10,2.4,887,64,73,0.71,0.98,363,6,2,3,3,239,1,1,3,1125,0,0,0,1,4,58,4,15,960,NA,NA,400,95
"3459",14473564,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,4,2,2,2,199,1,1,3,1125,0,0,0,0,0,58,4,17,960,NA,NA,400,95
"3460",9885963,"within a day","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","3 months ago","f","strict","f","f",95,10,10,10,10,9,10,1.83,1106,63,286,1,1,1,1,1,1,1,33,1,7,6,1125,0,0,0,0,16,1,4,7,1392,NA,NA,NA,NA
"3461",13550412,"within an hour","Allston-Brighton","2215","f","['phone']","t","f","Allston","t","Apartment","Private room","Real Bed","2 months ago","t","strict","f","f",94,10,10,10,10,10,9,0.98,412,78,84,1,1,1,2,0.5,1,1,40,1,1,5,1125,0,0,0,0,2,1,1,9,496,NA,NA,NA,50
"3462",12409042,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","6 days ago","t","strict","f","f",97,10,10,10,10,8,10,1.83,472,56,138,0.99,0.93,24,2,1,1,1,89,1,13,2,90,2,29,59,59,7,24,4,11,610,NA,NA,NA,30
"3463",13391054,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","a week ago","f","strict","f","f",92,10,10,10,10,9,9,2.68,212,40,79,1,1,1,2,1,1,1,100,2,27,2,45,0,0,21,21,5,1,4,8,291,NA,NA,150,75
"3464",11343048,"within an hour","Chelsea","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","yesterday","f","strict","f","f",84,9,9,9,10,8,9,3.79,299,34,110,1,0.96,4,5,1,1,5,80,2,13,3,1125,17,42,72,337,11,1,4,12,409,NA,NA,250,120
"3465",14055624,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","Apartment","Private room","Real Bed","2 weeks ago","f","strict","f","f",94,10,10,10,10,10,9,0.6,475,73,73,1,0.67,14,1,1.5,1,1,58,1,1,1,1125,30,60,90,365,1,9,4,8,548,NA,NA,600,50
"3466",7067397,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Private room","Real Bed","14 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,2,2,1,1,1,85,1,1,1,1125,0,0,0,0,0,2,4,6,566,NA,NA,NA,NA
"3467",6854357,"NA","Allston-Brighton","2134","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline']","t","t","Allston","t","Apartment","Private room","Real Bed","15 months ago","f","flexible","f","f",40,6,2,8,6,6,2,0.07,591,464,464,1,0.94,1,2,1,1,1,45,1,1,1,1125,0,0,0,0,1,1,3,7,1055,300,950,NA,NA
"3468",12752442,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'google', 'linkedin', 'amex', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","yesterday","t","moderate","f","f",93,9,9,10,10,10,9,6.96,200,32,92,1,0.98,2,2,1,1,1,127,2,32,1,1125,5,22,45,45,16,2,7,14,292,NA,2247,NA,20
"3469",12736032,"within a day","NA","2134","f","['email', 'phone', 'reviews']","t","f","Allston","f","Apartment","Entire home/apt","Real Bed","6 weeks ago","f","flexible","f","f",96,10,9,10,10,10,10,3.08,668,82,140,0.9,1,1,2,1,1,1,11,2,1,1,1125,0,0,0,2,12,1,3,12,808,NA,NA,NA,NA
"3470",13685592,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",90,10,8,8,9,10,9,3,907,42,53,0.71,0.98,363,6,2,3,3,209,1,1,3,1125,0,0,0,0,3,58,4,14,960,NA,NA,400,95
"3471",13685577,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,6,2,3,3,259,1,1,3,1125,0,0,0,0,0,58,4,15,960,NA,NA,400,95
"3472",12997334,"within a few hours","Allston-Brighton","2163","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","2 weeks ago","f","moderate","f","f",100,10,10,10,10,10,10,3.53,573,40,91,1,1,1,2,1,1,1,120,1,1,14,99,0,0,0,0,8,1,5,15,664,NA,NA,NA,60
"3473",12735138,"within a day","Allston-Brighton","2134","f","['email', 'phone', 'linkedin', 'jumio']","t","t","Allston","t","House","Private room","Airbed","2 weeks ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,1,2,1,1,45,1,1,1,1125,0,0,0,0,0,1,4,12,157,NA,NA,250,50
"3474",8607856,"NA","Allston-Brighton","2134","f","['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","10 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,2,5,1,2,2,298,1,1,2,1125,0,0,0,0,0,2,6,8,531,NA,NA,NA,30
"3475",12735111,"within a day","NA","2135","f","['email', 'phone', 'reviews', 'jumio', 'kba']","t","t","Allston","f","House","Entire home/apt","Futon","3 months ago","f","flexible","f","f",100,10,10,10,10,10,10,0.23,3,154,154,1,1,1,1,1,0,1,55,1,1,1,1125,30,58,88,363,1,1,5,2,157,NA,NA,NA,NA
"3476",8034092,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","5 weeks ago","f","strict","f","f",65,8,7,9,9,6,7,0.34,168,30,380,1,0.67,14,1,1.5,1,1,58,1,1,273,364,30,60,90,365,4,9,4,10,548,292,1029,NA,50
"3477",4278873,"within a few hours","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'kba']","t","t","Allston","t","House","Private room","Real Bed","3 weeks ago","f","strict","f","f",94,10,10,10,10,9,9,1.77,429,91,666,0.95,0.99,6,2,2.5,1,1,80,1,17,30,1125,1,1,22,297,38,6,4,12,1095,390,1600,NA,10
"3478",14340601,"within a few hours","NA","NA","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","f","Apartment","Entire home/apt","Real Bed","a week ago","f","moderate","f","f",100,10,10,10,10,10,10,2.73,1786,40,56,1,0.58,1,2,1,1,1,149,1,1,3,1125,10,20,38,156,3,1,4,18,1842,NA,NA,NA,59
"3479",13685228,"within a few hours","Gay Village","2134","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.71,0.98,363,2,1,1,1,159,1,1,3,1125,0,0,0,0,0,58,4,15,960,NA,NA,400,95
"3480",13275579,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'jumio']","t","f","Allston","t","Apartment","Private room","Real Bed","2 days ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,4,1,1,2,60,1,17,1,1125,9,33,56,331,0,1,3,10,321,NA,NA,NA,15
"3481",13733887,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'reviews', 'jumio']","t","t","Allston","t","House","Entire home/apt","Real Bed","today","f","moderate","f","f",98,10,10,10,10,10,10,4.71,3,26,93,1,1,1,7,2,3,3,279,5,13,2,60,16,36,59,329,11,1,4,14,96,NA,NA,300,75
"3482",14651378,"within an hour","Allston-Brighton","2134","f","['email', 'phone', 'google', 'reviews', 'jumio']","t","t","Allston","t","Apartment","Entire home/apt","Real Bed","2 weeks ago","t","flexible","f","f",100,10,10,10,10,10,10,1,200,27,27,1,1,1,2,1,0,1,83,1,1,1,1,0,0,0,0,1,1,4,13,227,NA,NA,NA,NA
